timestamp;;iv_9500;m_9500;Vt_9500;iv_9750;m_9750;Vt_9750;iv_10000;m_10000;Vt_10000;iv_10250;m_10250;Vt_10250;iv_10500;m_10500;Vt_10500;St;diff;poly_coeffs;a;b;c
22563;2563;0.0130189970930202;-0.032647407011682;641.5;0.0105149848009219;-0.0196596638100517;393.5;0.010272992949306;-0.0070007598179067;171.5;0.009614940729785;0.0053455464772789;35.5;0.0105469185442754;0.0173943222668092;4.5;10141.0;15.808261886204209;[ 2.9079434  -0.0029106   0.00970672];2.9079434044103585;-0.0029106045507175;0.009706716544455
22564;2564;;-0.032672058805105;641.5;0.0101389932880176;-0.0196843156034747;393.5;0.0099756304296532;-0.0070254116113297;170.0;0.0095939548563058;0.005320894683856;35.5;0.0105349350744143;0.0173696704733862;4.5;10141.5;15.809041309431022;[1.79732417 0.01057686 0.00972694];1.7973241697282551;0.0105768589169456;0.0097269381993315
22565;2565;;-0.0325241298099431;638.5;0.0108022303223693;-0.0195363866083128;391.5;0.0091334291953244;-0.0068774826161678;162.5;0.0095752430152339;0.0054688236790178;34.5;0.0106068108867943;0.0175175994685481;4.5;10138.5;15.878621769772906;[4.44193722 0.0075276  0.00918553];4.441937223181239;0.007527598455163;0.0091855312232997
22566;2566;;-0.0324254861598081;636.5;0.0107576482927482;-0.0194377429581778;389.5;0.0095467048587494;-0.0067788389660329;163.5;0.0095126931685608;0.0055674673291528;33.5;0.010654694990671;0.0176162431186831;4.5;10136.5;15.92537313432836;[3.8526151  0.00400642 0.00938406];3.852615104035471;0.0040064198946466;0.0093840571558443
22567;2567;;-0.0326227540027773;640.5;0.0101178327045754;-0.019635010801147;392.5;0.0096973934527322;-0.006976106809002;167.5;0.0094919795820272;0.0053701994861837;34.5;0.0105589003416948;0.0174189752757139;4.5;10140.5;15.83216237314598;[2.43330427 0.01429365 0.00951393];2.433304270192145;0.0142936489067639;0.0095139266298152
22568;2568;0.0130016412029568;-0.0325980997782709;640.5;0.010493236417485;-0.0196103565766406;392.5;0.0095978845500885;-0.0069514525844956;166.5;0.0095128197945069;0.00539485371069;34.5;0.0105708804706741;0.0174436295002202;4.5;10140.0;15.831381733021075;[3.5833448  0.00692903 0.0093749 ];3.583344797427316;0.0069290342781453;0.0093749042680657
22569;2569;;-0.032672058805105;641.5;0.0108690311457296;-0.0196843156034747;394.5;0.009734927235809;-0.0070254116113297;168.5;0.0095939548563058;0.005320894683856;35.5;0.0105349350744143;0.0173696704733862;4.5;10141.5;15.809041309431022;[ 3.38976120e+00 -1.61728204e-03  9.53173079e-03];3.38976120419065;-0.0016172820425723;0.0095317307910448
22570;2570;0.0130189970930202;-0.032647407011682;641.5;0.0101284140926105;-0.0196596638100517;393.0;0.0094725200957339;-0.0070007598179067;166.5;0.009614940729785;0.0053455464772789;35.5;0.0105469185442754;0.0173943222668092;4.5;10141.0;15.808261886204209;[3.82798185 0.0140412  0.00925609];3.827981845343765;0.0140412036394207;0.0092560917113285
22571;2571;;-0.032672058805105;641.5;0.0108690311457296;-0.0196843156034747;394.5;0.009895726136183;-0.0070254116113297;169.5;0.0095939548563058;0.005320894683856;35.5;0.0105349350744143;0.0173696704733862;4.5;10141.5;15.809041309431022;[ 3.11912931 -0.00352936  0.00962189];3.1191293117277485;-0.0035293563050465;0.0096218925322814
22572;2572;0.0130016412029568;-0.0325980997782709;640.5;0.010493236417485;-0.0196103565766406;392.5;0.0097589816824123;-0.0069514525844956;167.5;0.0095128197945069;0.00539485371069;34.5;0.0105708804706741;0.0174436295002202;4.5;10140.0;15.831381733021075;[3.43645452 0.00473058 0.00944488];3.4364545217721862;0.0047305767253985;0.0094448832773985
22573;2573;0.0130103196815807;-0.0326227540027773;641.0;0.0108467737979109;-0.019635010801147;393.5;0.0096973934527322;-0.006976106809002;167.5;0.0094919795820272;0.0053701994861837;34.5;0.0105589003416948;0.0174189752757139;4.5;10140.5;15.8198127925117;[ 3.32442012e+00 -1.06233953e-04  9.50309350e-03];3.324420121104298;-0.0001062339531929;0.0095030935039915
22574;2574;0.0130189970930202;-0.032647407011682;641.5;0.0105149848009219;-0.0196596638100517;393.5;0.0097966712002448;-0.0070007598179067;168.5;0.009614940729785;0.0053455464772789;35.5;0.0105469185442754;0.0173943222668092;4.5;10141.0;15.808261886204209;[3.34225922 0.00363248 0.00950013];3.342259223760406;0.0036324846602021;0.009500128628655
22575;2575;0.0130189970930202;-0.032647407011682;641.5;0.0105149848009219;-0.0196596638100517;393.5;0.010115429218176;-0.0070007598179067;170.5;0.009614940729785;0.0053455464772789;35.5;0.0105469185442754;0.0173943222668092;4.5;10141.0;15.808261886204209;[ 3.05161188e+00 -7.46198766e-04  9.63837878e-03];3.051611882955525;-0.0007461987657177;0.0096383787814115
22576;2576;0.0130103196815807;-0.0326227540027773;641.0;0.0101178327045754;-0.019635010801147;392.5;0.0096973934527322;-0.006976106809002;167.5;0.0094919795820272;0.0053701994861837;34.5;0.0105589003416948;0.0174189752757139;4.5;10140.5;15.8198127925117;[3.68299316 0.01110699 0.00930775];3.6829931635206687;0.0111069899663008;0.0093077496072653
22577;2577;;-0.032672058805105;641.5;0.0108690311457296;-0.0196843156034747;394.5;0.0090767340323319;-0.0070254116113297;164.5;0.0095939548563058;0.005320894683856;35.5;0.0105349350744143;0.0173696704733862;4.5;10141.5;15.809041309431022;[4.49753042 0.00620935 0.00916267];4.497530423065815;0.0062093528484446;0.0091626745029884
22578;2578;;-0.0325980997782709;;;-0.0196103565766406;;;-0.0069514525844956;;;0.00539485371069;;;0.0174436295002202;;10140.0;;[nan nan nan];;;
22579;2579;0.0129842810412603;-0.0325487876819738;639.5;0.0111223058442009;-0.0195610444803434;392.5;0.0095603987709378;-0.0069021404881985;165.5;0.0095544514269857;0.0054441658069871;34.5;0.0105948357392539;0.0174929415965175;4.5;10139.0;15.85457388584832;[ 3.29665839e+00 -1.72368756e-03  9.54731403e-03];3.2966583943255405;-0.0017236875580949;0.0095473140277245
22580;2580;0.0141672131315018;-0.032672058805105;642.5;0.0114646332847534;-0.0196843156034747;395.5;0.0102134853873783;-0.0070254116113297;171.5;0.0095939548563058;0.005320894683856;35.5;0.0105349350744143;0.0173696704733862;4.5;10141.5;15.78443579766537;[ 3.53798494 -0.01955479  0.00975339];3.5379849391325333;-0.0195547929153625;0.0097533946330937
22581;2581;0.0129669166021669;-0.0324994707218312;638.5;0.0104497117819805;-0.0195117275202008;390.5;0.0095228576195815;-0.0068528235280559;164.5;0.0095960185624599;0.0054934827671297;34.5;0.0106187843817738;0.01754225855666;4.5;10138.0;15.877838684416602;[3.65034031 0.00954603 0.00936923];3.650340314234402;0.0095460317064847;0.009369228128215
22582;2582;0.0129495478799185;-0.0324501488968837;637.5;0.0104279354797171;-0.0194624056952533;389.5;0.0096455794797078;-0.0068035017031084;164.5;0.009492080611045;0.0055428045920773;33.5;0.0106427264297923;0.0175915803816075;4.5;10137.0;15.901176470588236;[3.59901974 0.00843652 0.00938281];3.5990197367787498;0.0084365157199353;0.0093828120983388
22583;2583;0.0129669166021669;-0.0324994707218312;638.5;0.0104497117819805;-0.0195117275202008;390.5;0.0095228576195815;-0.0068528235280559;164.5;0.0095960185624599;0.0054934827671297;34.5;0.0106187843817738;0.01754225855666;4.5;10138.0;15.877838684416602;[3.65034031 0.00954603 0.00936923];3.650340314234402;0.0095460317064847;0.009369228128215
22584;2584;0.0140373402189023;-0.0323268230446935;635.5;0.0113027154704453;-0.0193390798430631;388.5;0.0099443663652687;-0.0066801758509182;164.5;0.0095949874977716;0.0056661304442674;33.5;0.010702552904214;0.0177149062337977;4.5;10134.5;15.947285601888275;[ 3.89770659 -0.01074981  0.00963058];3.897706591442736;-0.0107498066421465;0.0096305834968695
22585;2585;;-0.0324254861598081;636.5;0.0107576482927482;-0.0194377429581778;389.5;0.0093858268290332;-0.0067788389660329;162.5;0.0095126931685608;0.0055674673291528;33.5;0.010654694990671;0.0176162431186831;4.5;10136.5;15.92537313432836;[4.12338017 0.00578591 0.0092934 ];4.123380174794822;0.0057859085717807;0.0092933958106769
22586;2586;0.0129495478799185;-0.0324501488968837;637.5;0.0104279354797171;-0.0194624056952533;389.5;0.0089954471113457;-0.0068035017031084;160.5;0.0096375218625393;0.0055428045920773;34.5;0.0106427264297923;0.0175915803816075;4.5;10137.0;15.901176470588236;[4.13056444 0.01739767 0.00915235];4.130564443988835;0.0173976697298077;0.0091523459326587
22587;2587;0.0129147975627304;-0.032351490648734;635.5;0.010384354779593;-0.0193637474471037;387.5;0.0094098973737369;-0.0067048434549588;161.5;0.0095744371422646;0.0056414628402269;33.5;0.0106905908675696;0.0176902386297572;4.5;10135.0;15.948072383949643;[3.81282533 0.01314872 0.00930586];3.812825327694912;0.0131487244250358;0.009305855514209
22588;2588;;-0.0323761570358533;635.5;0.0100118975851195;-0.019388413834223;387.5;0.0099829843468741;-0.006729509842078;165.5;0.0095538713546718;0.0056167964531076;33.5;0.0106786272056765;0.0176655722426379;4.5;10135.5;15.948859166011015;[1.87932466 0.01584258 0.00970874];1.8793246616864916;0.0158425828977381;0.0097087405422508
22589;2589;0.0128800300431337;-0.0322528129298426;633.5;0.0103407364481747;-0.0192650697282123;385.5;0.0091736561470173;-0.0066061657360674;158.5;0.0096565467470433;0.0057401405591183;33.5;0.0102256281170779;0.0177889163486486;3.5;10133.0;15.995264404104184;[3.55814852e+00 2.88796730e-03 9.19122031e-03];3.5581485187393644;0.0028879673046464;0.0091912203095627
22590;2590;0.0129495478799185;-0.0324501488968837;637.5;0.0104279354797171;-0.0194624056952533;389.5;0.0094852606435011;-0.0068035017031084;163.5;0.0096375218625393;0.0055428045920773;34.5;0.0106427264297923;0.0175915803816075;4.5;10137.0;15.901176470588236;[3.68394666 0.01084545 0.0093661 ];3.6839466568185366;0.0108454459007094;0.0093660952955274
22591;2591;0.0128974159561573;-0.0323021542236114;634.5;0.0103625503306567;-0.019314411021981;386.5;0.0098469480368444;-0.0066555070298361;163.5;0.0096155224990421;0.0056907992653495;33.5;0.0107145133194623;0.0177395750548798;4.5;10134.0;15.97163120567376;[3.41380254 0.00819988 0.0095102 ];3.413802537971672;0.0081998818549454;0.009510201597528
22592;2592;0.0140187673898527;-0.0322774841853678;634.5;0.0112795423045753;-0.0192897409837375;387.5;0.009273011103691;-0.0066308369915925;159.5;0.0096360422232781;0.0057154693035931;33.5;0.0107264721171561;0.0177642450931233;4.5;10133.5;15.97084318360914;[ 4.50894050e+00 -1.18529745e-03  9.34978739e-03];4.508940502332117;-0.0011852974476002;0.0093497873901324
22593;2593;;-0.0322774841853678;633.5;0.0106907024791743;-0.0192897409837375;386.5;0.0097493522952606;-0.0066308369915925;162.5;0.0096360422232781;0.0057154693035931;33.5;0.0107264721171561;0.0177642450931233;4.5;10133.5;15.99605367008682;[3.32453074 0.00481998 0.00956835];3.3245307367771986;0.004819981490546;0.0095683512081907
22594;2594;0.0128191453494163;-0.032080080047187;630.0;0.0106013043877561;-0.0190923368455567;382.5;0.0099046799277636;-0.0064334328534117;160.5;0.0096516833505292;0.0059128734417739;32.5;0.0103064614888605;0.0179616492313041;3.5;10129.5;16.07857142857143;[ 2.78399153 -0.00898249  0.00959793];2.7839915266090447;-0.0089824941553029;0.009597928367759
22595;2595;0.012758207576152;-0.0319072874706111;626.5;0.0101877729355728;-0.0189195442689808;378.5;0.0098435139076285;-0.0062606402768358;157.5;0.0096435812648616;0.0060856660183498;31.5;0.0103872242872894;0.0181344418078801;3.5;10126.0;16.162809257781326;[ 3.06500961e+00 -6.19522412e-04  9.46816184e-03];3.06500961099342;-0.0006195224124834;0.0094681618411098
22596;2596;0.0128452452742705;-0.0321541157325225;631.5;0.0109402284928907;-0.0191663725308922;384.5;0.0097310120519961;-0.0065074685387473;160.5;0.0095907917737404;0.0058388377564383;32.5;0.0102718273268253;0.0178876135459686;3.5;10131.0;16.04275534441805;[ 2.79334276 -0.01260668  0.00958555];2.793342761311428;-0.0126066842498387;0.0095855530528645
22597;2597;0.0128800300431337;-0.0322528129298426;633.5;0.0103407364481747;-0.0192650697282123;385.5;0.0094935809054877;-0.0066061657360674;160.5;0.0095093958159368;0.0057401405591183;32.5;0.0102256281170779;0.0177889163486486;3.5;10133.0;15.995264404104184;[ 3.32841107e+00 -1.56844399e-03  9.27784988e-03];3.328411070712341;-0.0015684439876411;0.0092778498816629
22598;2598;0.0128800300431337;-0.0322528129298426;633.5;0.0103407364481747;-0.0192650697282123;385.5;0.0096515728494216;-0.0066061657360674;161.5;0.0095093958159368;0.0057401405591183;32.5;0.0102256281170779;0.0177889163486486;3.5;10133.0;15.995264404104184;[ 3.18435214 -0.00362504  0.00934721];3.184352142654567;-0.0036250424027841;0.0093472073192334
22599;2599;0.0128800300431337;-0.0322528129298426;633.5;0.0103407364481747;-0.0192650697282123;385.5;0.0091736561470173;-0.0066061657360674;158.5;0.0095830726015361;0.0057401405591183;33.0;0.0102256281170779;0.0177889163486486;3.5;10133.0;15.995264404104184;[3.58909272e+00 2.74221044e-03 9.16434970e-03];3.589092717345399;0.0027422104426101;0.0091643497040111
22600;2600;0.0139816069964218;-0.0321787918583758;632.5;0.0112331641373614;-0.0191910486567455;385.5;0.0095153007402499;-0.0065321446646005;159.5;0.0095704651303261;0.0058141616305852;32.5;0.0102602797093389;0.0178629374201154;3.5;10131.5;16.01818181818182;[ 3.87818788 -0.01799936  0.00939333];3.878187875051987;-0.0179993601957779;0.0093933310145477
22601;2601;;-0.0321787918583758;631.5;0.0106460230997137;-0.0191910486567455;384.5;0.0098281581268072;-0.0065321446646005;161.5;0.0095704651303261;0.0058141616305852;32.5;0.0102602797093389;0.0178629374201154;3.5;10131.5;16.043547110055425;[ 2.45422684 -0.00834652  0.00960329];2.454226836789566;-0.0083465181032554;0.009603294162881
22602;2602;;-0.0322281404569157;632.5;0.010668367691844;-0.0192403972552853;385.5;0.0093951087328257;-0.0065814932631404;159.5;0.0095297672259558;0.0057648130320453;32.5;0.0102371801080081;0.0178135888215755;3.5;10132.5;16.0197628458498;[ 3.24615288 -0.00494918  0.00933476];3.246152882794739;-0.00494918229964;0.0093347613545411
22603;2603;;-0.0321787918583758;631.5;0.0106460230997137;-0.0191910486567455;384.5;0.0093570643342304;-0.0065321446646005;158.5;0.0095704651303261;0.0058141616305852;32.5;0.0102602797093389;0.0178629374201154;3.5;10131.5;16.043547110055425;[ 3.2470992  -0.00352689  0.00933658];3.247099202931904;-0.003526894685646;0.0093365763298523
22604;2604;;-0.0322034667664668;;;-0.0192157235648364;;;-0.0065568195726915;;;0.0057894867224941;;;0.0178382625120244;;10132.0;;[nan nan nan];;;
22605;2605;0.0128626398177999;-0.0322034667664668;632.5;0.0109630238758315;-0.0192157235648364;385.5;0.0088107840601813;-0.0065568195726915;155.5;0.0095501236391394;0.0057894867224941;32.5;0.0102487306375788;0.0178382625120244;3.5;10132.0;16.01897233201581;[ 3.63303633e+00 -1.58113941e-03  9.16756362e-03];3.633036328500772;-0.0015811394053152;0.0091675636184586
22606;2606;0.0128539430861781;-0.0321787918583758;632.0;0.0106460230997137;-0.0191910486567455;384.5;0.0095153007402499;-0.0065321446646005;159.5;0.0095704651303261;0.0058141616305852;32.5;0.0102602797093389;0.0178629374201154;3.5;10131.5;16.030854430379748;[ 3.14066737 -0.00569544  0.0094    ];3.1406673672194283;-0.0056954394729272;0.0093999984773816
22607;2607;0.0128278464066244;-0.0321047598270484;630.5;0.0109174228183632;-0.019117016625418;383.5;0.0093789685290034;-0.0064581126332731;157.5;0.0096314008111211;0.0058881936619125;32.5;0.0102949182130757;0.0179369694514428;3.5;10130.0;16.06661379857256;[ 3.11374216 -0.00724882  0.00944364];3.113742156816384;-0.0072488206803199;0.0094436394246399
22608;2608;0.0128452452742705;-0.0321541157325225;631.5;0.0109402284928907;-0.0191663725308922;384.5;0.0098861933771537;-0.0065074685387473;161.5;0.0095907917737404;0.0058388377564383;32.5;0.0102718273268253;0.0178876135459686;3.5;10131.0;16.04275534441805;[ 2.65184659 -0.01459877  0.00965387];2.6518465887841263;-0.0145987659816297;0.0096538746382584
22609;2609;0.0128278464066244;-0.0321047598270484;630.5;0.0109174228183632;-0.019117016625418;383.5;0.0093789685290034;-0.0064581126332731;157.5;0.0096314008111211;0.0058881936619125;32.5;0.0102949182130757;0.0179369694514428;3.5;10130.0;16.06661379857256;[ 3.11374216 -0.00724882  0.00944364];3.113742156816384;-0.0072488206803199;0.0094436394246399
22610;2610;0.0139630194182097;-0.0321294383887868;631.5;0.0112099590753953;-0.0191416951871565;384.5;0.0099438332359625;-0.0064827911950115;161.5;0.0096111036429998;0.0058635151001741;32.5;0.0102833734935655;0.0179122908897043;3.5;10130.5;16.04196357878068;[ 3.4859536  -0.02270805  0.00959581];3.4859535974494693;-0.022708052161056;0.0095958137547482
22611;2611;0.0128626398177999;-0.0322034667664668;632.5;0.0103189131062332;-0.0192157235648364;384.5;0.0092964220808684;-0.0065568195726915;158.5;0.0095501236391394;0.0057894867224941;32.5;0.0102487306375788;0.0178382625120244;3.5;10132.0;16.01897233201581;[3.50707002e+00 1.78354990e-03 9.20435690e-03];3.5070700232226244;0.001783549902247;0.0092043569047877
22612;2612;;-0.0322774841853678;633.5;0.0106907024791743;-0.0192897409837375;386.5;0.0097493522952606;-0.0066308369915925;162.5;0.0095626267127935;0.0057154693035931;33.0;0.0102140746612289;0.0177642450931233;3.5;10133.5;15.99605367008682;[ 2.59575127 -0.00928765  0.00955254];2.595751274474085;-0.0092876543578306;0.0095525402702637
22613;2613;0.0128452452742705;-0.0321541157325225;631.5;0.0109402284928907;-0.0191663725308922;384.5;0.008936808698212;-0.0065074685387473;155.5;0.0095907917737404;0.0058388377564383;32.5;0.0102718273268253;0.0178876135459686;3.5;10131.0;16.04275534441805;[ 3.51750680e+00 -2.41139825e-03  9.23588964e-03];3.517506797509861;-0.0024113982462365;0.0092358896368539
22614;2614;0.0127930356752932;-0.0320060333976626;628.5;0.0102315246203005;-0.0190182901960323;380.5;0.0095368975008675;-0.0063593862038873;157.0;0.0095632496270481;0.0059869200912983;31.5;0.0103410826887611;0.0180356958808286;3.5;10128.0;16.1145584725537;[3.34638805e+00 1.57717373e-03 9.30724523e-03];3.346388054631722;0.0015771737306925;0.0093072452307527
22615;2615;0.012758207576152;-0.0319072874706111;626.5;0.0101877729355728;-0.0189195442689808;378.5;0.00969055052708;-0.0062606402768358;156.5;0.0096435812648616;0.0060856660183498;31.5;0.0103872242872894;0.0181344418078801;3.5;10126.0;16.162809257781326;[3.20448344e+00 1.27523513e-03 9.40034057e-03];3.204483435324105;0.0012752351286481;0.0094003405717673
22616;2616;0.0127407869986658;-0.0318579071930538;625.5;0.0101658826389502;-0.0188701639914235;377.5;0.0094202320787983;-0.0062112599992786;154.0;0.0095328083966471;0.0061350462959072;30.5;0.0104102865764644;0.0181838220854373;3.5;10125.0;16.18705035971223;[3.51362439 0.00506442 0.00923768];3.513624385593197;0.0050644202957562;0.0092376800936638
22617;2617;0.0137955085120364;-0.0316850378064998;622.5;0.010422031609729;-0.0186972946048695;374.5;0.0094368041478779;-0.0060383906127246;151.5;0.0096717969525406;0.006307915682461;30.5;0.0104909603745065;0.0183566914719913;3.5;10121.5;16.259437751004015;[ 4.34772282e+00 -1.69942099e-03  9.21635860e-03];4.347722817456838;-0.0016994209884912;0.0092163585993255
22618;2618;0.0127233620612292;-0.0318085220381912;624.5;0.0107803709770765;-0.0188207788365609;377.5;0.0091481069688821;-0.0061618748444159;151.5;0.00957258749543;0.0061844314507697;30.5;0.0104333432286336;0.0182332072403;3.5;10124.0;16.211369095276222;[ 3.44795674e+00 -1.10148300e-04  9.30704421e-03];3.4479567433944016;-0.0001101482998264;0.009307044213238
22619;2619;0.0127059327577675;-0.0317591320050597;623.5;0.0101220730013516;-0.0187713888034294;375.5;0.0096486594571662;-0.0061124848112844;154.0;0.009612311867989;0.0062338214839012;30.5;0.0104563942708823;0.0182825972734315;3.5;10123.0;16.235765838011226;[3.30386212 0.00386327 0.00936335];3.303862115466986;0.0038632712471985;0.0093633493274582
22620;2620;0.0127407869986658;-0.0318579071930538;625.5;0.0101658826389502;-0.0188701639914235;377.5;0.0093426896874631;-0.0062112599992786;153.5;0.0095328083966471;0.0061350462959072;30.5;0.0104102865764644;0.0181838220854373;3.5;10125.0;16.18705035971223;[3.58432846 0.00601796 0.00920325];3.5843284575645296;0.0060179551979827;0.0092032519045966
22621;2621;;-0.031734435158842;622.5;0.0104444758329936;-0.0187466919572116;375.5;0.0094762256657316;-0.0060877879650667;152.5;0.0096321536950526;0.006258518330119;30.5;0.0104679176967064;0.0183072941196492;3.5;10122.5;16.26104417670683;[2.96316324e+00 2.95335962e-03 9.44029733e-03];2.963163238238557;0.0029533596192322;0.0094402973291128
22622;2622;;-0.0317838276314693;623.5;0.0110472225040148;-0.018796084429839;377.5;0.0096684490266464;-0.006137180437694;154.5;0.0095924564897357;0.0062091258574916;30.5;0.0104448694493115;0.0182579016470219;3.5;10123.5;16.23656776263031;[ 3.64517351 -0.01350677  0.00949148];3.645173509034077;-0.0135067691545388;0.009491483947992
22623;2623;0.0127059327577675;-0.0317591320050597;623.5;0.0107574924223361;-0.0187713888034294;376.5;0.0098759897998072;-0.0061124848112844;155.5;0.009612311867989;0.0062338214839012;30.5;0.0104563942708823;0.0182825972734315;3.5;10123.0;16.235765838011226;[ 2.78401077 -0.00812596  0.00964305];2.784010769061022;-0.0081259570963435;0.0096430463377299
22624;2624;0.0138141407153312;-0.031734435158842;623.5;0.0104444758329936;-0.0187466919572116;375.5;0.009322576193045;-0.0060877879650667;151.5;0.0096321536950526;0.006258518330119;30.5;0.0104679176967064;0.0183072941196492;3.5;10122.5;16.234963913392143;[ 4.45341296e+00 -1.03337685e-03  9.15321940e-03];4.453412955948412;-0.0010333768548912;0.009153219396435
22625;2625;0.0137395819104304;-0.0315368164615409;619.5;0.0103546380679764;-0.0185490732599105;371.5;0.0097704015434746;-0.0058901692677656;151.5;0.0096369141173669;0.0064561370274201;29.5;0.0105600552563887;0.0185049128169503;3.5;10118.5;16.333333333333332;[ 4.10368923e+00 -3.86388859e-03  9.34594761e-03];4.103689230631585;-0.0038638885883764;0.0093459476086571
22626;2626;0.0126361717621761;-0.0315615230705638;619.5;0.0100343367777093;-0.0185737798689335;371.5;0.0097156936981496;-0.0059148758767885;151.5;0.0096173044917203;0.0064314304183971;29.5;0.0105485428767547;0.0184802062079274;3.5;10119.0;16.33414043583535;[3.3045935  0.00589701 0.00938459];3.3045934974631765;0.0058970086828881;0.0093845906018075
22627;2627;;-0.0316356355734787;620.5;0.0103995772612802;-0.0186478923718484;373.5;0.0101491095190378;-0.0059889883797035;155.5;0.0095583974792256;0.0063573179154822;29.5;0.0105139975093959;0.0184060937050124;3.5;10120.5;16.310233682514102;[ 1.95127874e+00 -1.65166629e-03  9.78320815e-03];1.9512787424225175;-0.0016516662881761;0.009783208150487
22628;2628;0.0126361717621761;-0.0315615230705638;619.5;0.0106658725573088;-0.0185737798689335;372.5;0.0097156936981496;-0.0059148758767885;151.5;0.0096173044917203;0.0064314304183971;29.5;0.0105485428767547;0.0184802062079274;3.5;10119.0;16.33414043583535;[ 2.99393505 -0.00315848  0.00956379];2.9939350533774163;-0.0031584788733689;0.0095637913507122
22629;2629;0.0126187205372385;-0.0315121086316245;618.5;0.0111763026265771;-0.0185243654299942;372.5;0.0095252783548271;-0.0058654614378493;149.5;0.0096565108216105;0.0064808448573363;29.5;0.0105715662700745;0.0185296206468666;3.5;10118.0;16.3589329021827;[ 2.9051376 -0.0077115  0.0096418];2.9051376047103696;-0.0077115024330403;0.009641795729569
22630;2630;0.013664942857744;-0.031339119627057;615.5;0.0108372024881297;-0.0183513764254267;368.5;0.0100505970782459;-0.0056924724332817;150.5;0.0096376973119352;0.0066538338619039;28.5;0.0106521053921429;0.0187026096514342;3.5;10114.5;16.43298131600325;[ 3.62676432 -0.0126111   0.00962676];3.626764324531054;-0.0126111005910916;0.0096267600139146
22631;2631;0.0126361717621761;-0.0315615230705638;619.5;0.0100343367777093;-0.0185737798689335;371.5;0.0098652389806912;-0.0059148758767885;152.5;0.0096173044917203;0.0064314304183971;29.5;0.0105485428767547;0.0184802062079274;3.5;10119.0;16.33414043583535;[3.16823634 0.00413889 0.00945152];3.168236335429357;0.004138886029682;0.0094515205448193
22632;2632;0.0137582291167838;-0.031586228458814;620.5;0.0109539908020453;-0.0185984852571837;373.5;0.0098107225173265;-0.0059395812650387;152.5;0.0095976818841897;0.0064067250301469;29.5;0.0105370291279005;0.0184555008196772;3.5;10119.5;16.308622078968575;[ 3.78452874 -0.01336185  0.00951544];3.784528738257196;-0.0133618469194786;0.0095154363526401
22633;2633;0.0126710610285247;-0.0316603373001344;621.5;0.010711703681409;-0.0186725940985041;374.5;0.0093405592269686;-0.0060136901063592;150.5;0.0095387355584886;0.0063326161888265;29.5;0.0105024796331535;0.0183813919783567;3.5;10121.0;16.284794851166534;[ 3.33615115e+00 -3.75777128e-04  9.37274580e-03];3.336151153099062;-0.0003757771284153;0.0093727458047477
22634;2634;;-0.031586228458814;619.5;0.0103771127574799;-0.0185984852571837;372.5;0.0096606409177004;-0.0059395812650387;151.5;0.0095976818841897;0.0064067250301469;29.5;0.0105370291279005;0.0184555008196772;3.5;10119.5;16.334947538337367;[2.71225547 0.00359678 0.00952557];2.712255472918543;0.0035967786877894;0.0095255745738606
22635;2635;0.0126536185905503;-0.0316109326264121;620.5;0.0106887934329421;-0.0186231894247818;373.5;0.0093011615176858;-0.0059642854326369;149.5;0.0095780462338295;0.0063820208625488;29.5;0.0105255140065446;0.0184307966520791;3.5;10120.0;16.30942788074134;[3.37198329e+00 9.04790927e-04 9.36677117e-03];3.3719832945974515;0.0009047909272383;0.0093667711693632
22636;2636;0.0126710610285247;-0.0316603373001344;621.5;0.0100782244549218;-0.0186725940985041;373.5;0.0090318286266562;-0.0060136901063592;148.5;0.0095387355584886;0.0063326161888265;29.5;0.0105024796331535;0.0183813919783567;3.5;10121.0;16.284794851166534;[3.92926982 0.01245437 0.00905608];3.929269819662645;0.0124543722850151;0.0090560812600062
22637;2637;;-0.031734435158842;622.5;0.0104444758329936;-0.0187466919572116;375.5;0.0102302846085202;-0.0060877879650667;157.5;0.0096321536950526;0.006258518330119;30.5;0.0104679176967064;0.0183072941196492;3.5;10122.5;16.26104417670683;[ 1.6940476  -0.00363332  0.0098704 ];1.6940476022432158;-0.0036333177850337;0.009870398161415
22638;2638;0.012644895725544;-0.031586228458814;620.0;0.0103771127574799;-0.0185984852571837;372.5;0.0093577635304606;-0.0059395812650387;149.5;0.0095976818841897;0.0064067250301469;29.5;0.0105370291279005;0.0184555008196772;3.5;10119.5;16.321774193548386;[3.46801603 0.00495402 0.00931277];3.468016031900431;0.0049540229305527;0.0093127662929492
22639;2639;;-0.0318332152253459;624.5;0.0104893340237575;-0.0188454720237155;377.5;0.0097079796258522;-0.0061865680315706;155.5;0.0095527048196976;0.0061597382636151;30.5;0.0104218156054781;0.0182085140531453;3.5;10124.5;16.21216973578863;[ 2.69661074e+00 -1.34428221e-03  9.52841236e-03];2.696610736199366;-0.0013442822122123;0.0095284123570726
22640;2640;;-0.0316850378064998;621.5;0.0097140856797207;-0.0186972946048695;373.5;0.0088164133630268;-0.0060383906127246;147.5;0.0096717969525406;0.006307915682461;30.5;0.0104909603745065;0.0183566914719913;3.5;10121.5;16.285599356395817;[2.86060587 0.02659662 0.00912826];2.8606058745964904;0.02659662005853;0.0091282627900902
