variable;iv;timestamp;option;m
iv_10500;0.0110354641088735;23948;m_10500;0.0209817594135773
iv_10500;0.01092633908165;23949;m_10500;0.0207335218948253
iv_10500;0.0109154211382491;23950;m_10500;0.0207087049200094
iv_10500;0.0108935822546746;23951;m_10500;0.0206590746653655
iv_10500;0.0108717393603139;23952;m_10500;0.0206094493365569
iv_10500;0.0108608164034081;23953;m_10500;0.0205846385190354
iv_10500;0.0107843273097219;23954;m_10500;0.0204109972601276
iv_10500;0.0107296615183968;23955;m_10500;0.0202870046990457
iv_10500;0.010532647778943;23956;m_10500;0.0198408859027204
iv_10500;0.0106859102259756;23957;m_10500;0.0201878327842068
iv_10500;0.0107296615183968;23958;m_10500;0.0202870046990457
iv_10500;0.0106640283078466;23959;m_10500;0.0201382542021136
iv_10500;0.0105983572356438;23960;m_10500;0.0199895479454409
iv_10500;0.0105983572356438;23961;m_10500;0.0199895479454409
iv_10500;0.0105874083393642;23962;m_10500;0.0199647678686176
iv_10500;0.0105545552287531;23963;m_10500;0.0198904350059222
iv_10500;0.0105545552287531;23964;m_10500;0.0198904350059222
iv_10500;0.0106311975369272;23965;m_10500;0.0200638955453896
iv_10500;0.0105983572356438;23966;m_10500;0.0199895479454409
iv_10500;0.0105655073383727;23967;m_10500;0.01991521139898
iv_10500;0.0105983572356438;23968;m_10500;0.0199895479454409
iv_10500;0.0105436020431002;23969;m_10500;0.019865659840543
iv_10500;0.0105983572356438;23970;m_10500;0.0199895479454409
iv_10500;0.0106093050657072;23971;m_10500;0.0200143292504296
iv_10500;0.0105874083393642;23972;m_10500;0.0199647678686176
iv_10500;0.0106421421829378;23973;m_10500;0.0200886805356046
iv_10500;0.0106859102259756;23974;m_10500;0.0201878327842068
iv_10500;0.0106968496134865;23975;m_10500;0.0202126239189021
iv_10500;0.0107187252573227;23976;m_10500;0.0202622098761997
iv_10500;0.010653085772441;23977;m_10500;0.020113466754472
iv_10500;0.0106202518319913;23978;m_10500;0.0200391117837052
iv_10500;0.0106202518319913;23979;m_10500;0.0200391117837052
iv_10500;0.0106093050657072;23980;m_10500;0.0200143292504296
iv_10500;0.0106093050657072;23981;m_10500;0.0200143292504296
iv_10500;0.0106202518319913;23982;m_10500;0.0200391117837052
iv_10500;0.010576458374424;23983;m_10500;0.019939989019838
iv_10500;0.0105983572356438;23984;m_10500;0.0199895479454409
iv_10500;0.0106093050657072;23985;m_10500;0.0200143292504296
iv_10500;0.0106093050657072;23986;m_10500;0.0200143292504296
iv_10500;0.0105545552287531;23987;m_10500;0.0198904350059222
iv_10500;0.0104778601936147;23988;m_10500;0.0197170346227035
iv_10500;0.0104668994061474;23989;m_10500;0.0196922680476681
iv_10500;0.0104668994061474;23990;m_10500;0.0196922680476681
iv_10500;0.0103791734373108;23991;m_10500;0.0194941795985858
iv_10500;0.0103791734373108;23992;m_10500;0.0194941795985858
iv_10500;0.0103462578486371;23993;m_10500;0.0194199166581319
iv_10500;0.0103462578486371;23994;m_10500;0.0194199166581319
iv_10500;0.0103682026942847;23995;m_10500;0.0194694240595289
iv_10500;0.010434010457644;23996;m_10500;0.0196179756823101
iv_10500;0.0104778601936147;23997;m_10500;0.0197170346227035
iv_10500;0.0104778601936147;23998;m_10500;0.0197170346227035
iv_10500;0.0104559375226825;23999;m_10500;0.0196675026993384
iv_10500;0.010434010457644;24000;m_10500;0.0196179756823101
iv_10500;0.0104011115766925;24001;m_10500;0.0195436943540234
iv_10500;0.0104559375226825;24002;m_10500;0.0196675026993384
iv_10500;0.0104888198876043;24003;m_10500;0.0197418024245661
iv_10500;0.0105107360051963;24004;m_10500;0.0197913417092593
iv_10500;0.0105655073383727;24005;m_10500;0.01991521139898
iv_10500;0.0105983572356438;24006;m_10500;0.0199895479454409
iv_10500;0.0106311975369272;24007;m_10500;0.0200638955453896
iv_10500;0.0108061864301175;24008;m_10500;0.0204606028953684
iv_10500;0.0107952573815966;24009;m_10500;0.0204357994625682
iv_10500;0.0107733962121672;24010;m_10500;0.0203861962879243
iv_10500;0.0107187252573227;24011;m_10500;0.0202622098761997
iv_10500;0.0107296615183968;24012;m_10500;0.0202870046990457
iv_10500;;24013;m_10500;0.0201878327842068
iv_10500;0.0106968496134865;24014;m_10500;0.0202126239189021
iv_10500;0.0106859102259756;24015;m_10500;0.0201878327842068
iv_10500;0.0107187252573227;24016;m_10500;0.0202622098761997
iv_10500;0.0107515309306802;24017;m_10500;0.0203365980337422
iv_10500;0.0107733962121672;24018;m_10500;0.0203861962879243
iv_10500;0.0108389674587302;24019;m_10500;0.0205350205771469
iv_10500;;24020;m_10500;0.0204109972601276
iv_10500;0.0108171144576052;24021;m_10500;0.0204854075586502
iv_10500;0.0109372560291319;24022;m_10500;0.0207583401014667
iv_10500;0.0110572773591157;24023;m_10500;0.0210314217100027
iv_10500;0.0111226939149427;24024;m_10500;0.0211804382022641
iv_10500;0.0111226939149427;24025;m_10500;0.0211804382022641
iv_10500;0.0111226939149427;24026;m_10500;0.0211804382022641
iv_10500;0.0111662857958442;24027;m_10500;0.0212798072093979
iv_10500;0.0111226939149427;24028;m_10500;0.0211804382022641
iv_10500;0.0111880760407595;24029;m_10500;0.0213294991195959
iv_10500;0.0111662857958442;24030;m_10500;0.0212798072093979
iv_10500;0.0112098625112698;24031;m_10500;0.0213791959688565
iv_10500;0.0112316452242305;24032;m_10500;0.0214288977581618
iv_10500;0.011242535176873;24033;m_10500;0.0214537505056383
iv_10500;0.0112316452242305;24034;m_10500;0.0214288977581618
iv_10500;0.0112534241964097;24035;m_10500;0.0214786044884941
iv_10500;0.0111880760407595;24036;m_10500;0.0213294991195959
iv_10500;0.0111880760407595;24037;m_10500;0.0213294991195959
iv_10500;0.0111880760407595;24038;m_10500;0.0213294991195959
iv_10500;0.0111880760407595;24039;m_10500;0.0213294991195959
iv_10500;0.0111989697467598;24040;m_10500;0.021354346926782
iv_10500;0.0112860856771826;24041;m_10500;0.0215531738505671
iv_10500;0.0104704207903503;24042;m_10500;0.021702345946547
iv_10500;0.0113078553702062;24043;m_10500;0.0216028929377656
iv_10500;0.0112860856771826;24044;m_10500;0.0215531738505671
iv_10500;0.0112751994444899;24045;m_10500;0.0215283161608356
iv_10500;0.0112751994444899;24046;m_10500;0.0215283161608356
iv_10500;0.0112207543363936;24047;m_10500;0.0214040462459422
iv_10500;0.0112534241964097;24048;m_10500;0.0214786044884941
iv_10500;0.011242535176873;24049;m_10500;0.0214537505056383
iv_10500;0.0112098625112698;24050;m_10500;0.0213791959688565
iv_10500;0.0111117935591349;24051;m_10500;0.0211555990358614
iv_10500;0.0111553892526942;24052;m_10500;0.0212549631061407
iv_10500;0.0112098625112698;24053;m_10500;0.0213791959688565
iv_10500;0.0112098625112698;24054;m_10500;0.0213791959688565
iv_10500;0.0111662857958442;24055;m_10500;0.0212798072093979
iv_10500;0.0111662857958442;24056;m_10500;0.0212798072093979
iv_10500;0.0111880760407595;24057;m_10500;0.0213294991195959
iv_10500;0.011100892244806;24058;m_10500;0.0211307611033658
iv_10500;0.0110245560242698;24059;m_10500;0.0209569301149998
iv_10500;0.0110790867319633;24060;m_10500;0.0210810889396054
iv_10500;0.0110463712197593;24061;m_10500;0.0210065899452041
iv_10500;0.0110354641088735;24062;m_10500;0.0209817594135773
iv_10500;0.0111117935591349;24063;m_10500;0.0211555990358614
iv_10500;0.0111117935591349;24064;m_10500;0.0211555990358614
iv_10500;0.0111226939149427;24065;m_10500;0.0211804382022641
iv_10500;0.0111335933143777;24066;m_10500;0.0212052786026964
iv_10500;0.0111226939149427;24067;m_10500;0.0211804382022641
iv_10500;0.0110354641088735;24068;m_10500;0.0209817594135773
iv_10500;0.011013646963755;24069;m_10500;0.0209321020493494
iv_10500;0.0110245560242698;24070;m_10500;0.0209569301149998
iv_10500;0.0110463712197593;24071;m_10500;0.0210065899452041
iv_10500;0.0110790867319633;24072;m_10500;0.0210810889396054
iv_10500;0.0111117935591349;24073;m_10500;0.0211555990358614
iv_10500;0.0111553892526942;24074;m_10500;0.0212549631061407
iv_10500;0.0111662857958442;24075;m_10500;0.0212798072093979
iv_10500;0.011100892244806;24076;m_10500;0.0211307611033658
iv_10500;0.0110790867319633;24077;m_10500;0.0210810889396054
iv_10500;0.0111553892526942;24078;m_10500;0.0212549631061407
iv_10500;0.0111662857958442;24079;m_10500;0.0212798072093979
iv_10500;0.0112534241964097;24080;m_10500;0.0214786044884941
iv_10500;0.0113187388346544;24081;m_10500;0.0216277543354786
iv_10500;0.0112969709850673;24082;m_10500;0.0215780327761695
iv_10500;0.0112860856771826;24083;m_10500;0.0215531738505671
iv_10500;0.0113187388346544;24084;m_10500;0.0216277543354786
iv_10500;0.0112751994444899;24085;m_10500;0.0215283161608356
iv_10500;0.0113187388346544;24086;m_10500;0.0216277543354786
iv_10500;0.0105216098464927;24087;m_10500;0.0218266900321398
iv_10500;0.0106239323058102;24088;m_10500;0.0220754710105034
iv_10500;0.0105932432866554;24089;m_10500;0.0220008237188174
iv_10500;0.0106648408183813;24090;m_10500;0.0221750180717053
iv_10500;0.0109610891889803;24091;m_10500;0.0228973275948167
iv_10500;0.0109610891889803;24092;m_10500;0.0228973275948167
iv_10500;0.0109712943209586;24093;m_10500;0.0229222534404312
iv_10500;0.0109610891889803;24094;m_10500;0.0228973275948167
iv_10500;0.0109917025701948;24095;m_10500;0.0229721088597566
iv_10500;0.0109406769024483;24096;m_10500;0.0228474796310648
iv_10500;0.0108896343140023;24097;m_10500;0.0227228814595211
iv_10500;0.0109202619086304;24098;m_10500;0.0227976366364564
iv_10500;0.0109202619086304;24099;m_10500;0.0227976366364564
iv_10500;0.0109406769024483;24100;m_10500;0.0228474796310648
iv_10500;0.0109508833833352;24101;m_10500;0.0228724029917358
iv_10500;0.010807930480491;24102;m_10500;0.0225235889452987
iv_10500;0.0108692124963902;24103;m_10500;0.0226730508834384
iv_10500;0.0109508833833352;24104;m_10500;0.0228724029917358
iv_10500;0.0109814987808407;24105;m_10500;0.0229471805287032
iv_10500;0.010899844194853;24106;m_10500;0.022747798610001
iv_10500;0.0108590005564217;24107;m_10500;0.0226481374575881
iv_10500;0.0107977143787429;24108;m_10500;0.0224986829653678
iv_10500;0.0107772800756514;24109;m_10500;0.022448874727044
iv_10500;0.0107159602513099;24110;m_10500;0.022299479775482
iv_10500;0.0106648408183813;24111;m_10500;0.0221750180717053
iv_10500;0.0106341605212261;24112;m_10500;0.0221003559178124
iv_10500;0.0106239323058102;24113;m_10500;0.0220754710105034
iv_10500;0.010705737796449;24114;m_10500;0.0222745849560886
iv_10500;0.010705737796449;24115;m_10500;0.0222745849560886
iv_10500;0.0106750661400443;24116;m_10500;0.0221999079340695
iv_10500;0.0106137033627138;24117;m_10500;0.0220505873416502
iv_10500;0.0105830121502705;24118;m_10500;0.0219759437645913
iv_10500;0.0105625476722004;24119;m_10500;0.021926187569904
iv_10500;0.0105625476722004;24120;m_10500;0.021926187569904
iv_10500;0.0105318454159501;24121;m_10500;0.0218515625604374
iv_10500;0.0104499399042851;24122;m_10500;0.0216526169694311
iv_10500;0.0104704207903503;24123;m_10500;0.021702345946547
iv_10500;0.0104806601019407;24124;m_10500;0.0217272122899563
iv_10500;0.0104908986615915;24125;m_10500;0.0217520798700973
iv_10500;0.0104908986615915;24126;m_10500;0.0217520798700973
iv_10500;0.0105113735321131;24127;m_10500;0.0218018187410659
iv_10500;0.0104908986615915;24128;m_10500;0.0217520798700973
iv_10500;0.0105113735321131;24129;m_10500;0.0218018187410659
iv_10500;0.0104089690309097;24130;m_10500;0.0215531738505671
iv_10500;0.0104704207903503;24131;m_10500;0.021702345946547
iv_10500;0.010460180725055;24132;m_10500;0.0216774808397463
iv_10500;0.0112534241964097;24133;m_10500;0.0214786044884941
iv_10500;0.0112751994444899;24134;m_10500;0.0215283161608356
iv_10500;0.0104294559892205;24135;m_10500;0.0216028929377656
iv_10500;0.0104396983262662;24136;m_10500;0.0216277543354786
iv_10500;0.0104908986615915;24137;m_10500;0.0217520798700973
iv_10500;0.0105216098464927;24138;m_10500;0.0218266900321398
iv_10500;0.0105420802422282;24139;m_10500;0.0218764363260819
iv_10500;0.0105318454159501;24140;m_10500;0.0218515625604374
iv_10500;0.0106955146273997;24141;m_10500;0.0222496913761378
iv_10500;0.0106955146273997;24142;m_10500;0.0222496913761378
iv_10500;0.010705737796449;24143;m_10500;0.0222745849560886
iv_10500;;24144;m_10500;0.022299479775482
iv_10500;0.0106546147758172;24145;m_10500;0.02215012944829
iv_10500;0.0106648408183813;24146;m_10500;0.0221750180717053
iv_10500;0.0106955146273997;24147;m_10500;0.0222496913761378
iv_10500;0.0106955146273997;24148;m_10500;0.0222496913761378
iv_10500;0.0106750661400443;24149;m_10500;0.0221999079340695
iv_10500;0.010705737796449;24150;m_10500;0.0222745849560886
iv_10500;0.0107568429621714;24151;m_10500;0.0223990714499472
iv_10500;0.0106955146273997;24152;m_10500;0.0222496913761378
iv_10500;0.0107261819936505;24153;m_10500;0.0223243758344409
iv_10500;0.0107159602513099;24154;m_10500;0.022299479775482
iv_10500;0.010736403025135;24155;m_10500;0.0223492731330892
iv_10500;0.0108283605925519;24156;m_10500;0.0225734046273167
iv_10500;0.0107874975776752;24157;m_10500;0.0224737782259908
iv_10500;0.0107874975776752;24158;m_10500;0.0224737782259908
iv_10500;0.0107261819936505;24159;m_10500;0.0223243758344409
iv_10500;0.0106239323058102;24160;m_10500;0.0220754710105034
iv_10500;0.0106546147758172;24161;m_10500;0.02215012944829
iv_10500;0.0106239323058102;24162;m_10500;0.0220754710105034
iv_10500;0.0105727802793595;24163;m_10500;0.021951065048328
iv_10500;0.0105830121502705;24164;m_10500;0.0219759437645913
iv_10500;0.0105625476722004;24165;m_10500;0.021926187569904
iv_10500;0.0104806601019407;24166;m_10500;0.0217272122899563
iv_10500;0.0104806601019407;24167;m_10500;0.0217272122899563
iv_10500;0.0105216098464927;24168;m_10500;0.0218266900321398
iv_10500;0.0104908986615915;24169;m_10500;0.0217520798700973
iv_10500;0.0104806601019407;24170;m_10500;0.0217272122899563
iv_10500;0.0104704207903503;24171;m_10500;0.021702345946547
iv_10500;0.0104908986615915;24172;m_10500;0.0217520798700973
iv_10500;0.0105216098464927;24173;m_10500;0.0218266900321398
iv_10500;0.0105727802793595;24174;m_10500;0.021951065048328
iv_10500;0.0105932432866554;24175;m_10500;0.0220008237188174
iv_10500;0.0105932432866554;24176;m_10500;0.0220008237188174
iv_10500;0.0106034736902319;24177;m_10500;0.0220257049111292
iv_10500;0.0105625476722004;24178;m_10500;0.021926187569904
iv_10500;0.0105625476722004;24179;m_10500;0.021926187569904
iv_10500;0.0105216098464927;24180;m_10500;0.0218266900321398
iv_10500;0.0105113735321131;24181;m_10500;0.0218018187410659
iv_10500;0.0104908986615915;24182;m_10500;0.0217520798700973
iv_10500;0.0105727802793595;24183;m_10500;0.021951065048328
iv_10500;0.0105318454159501;24184;m_10500;0.0218515625604374
iv_10500;0.0105318454159501;24185;m_10500;0.0218515625604374
iv_10500;0.0105523143270668;24186;m_10500;0.0219013113291964
iv_10500;0.0105523143270668;24187;m_10500;0.0219013113291964
iv_10500;0.0106034736902319;24188;m_10500;0.0220257049111292
iv_10500;0.0106546147758172;24189;m_10500;0.02215012944829
iv_10500;0.0106648408183813;24190;m_10500;0.0221750180717053
iv_10500;0.0106546147758172;24191;m_10500;0.02215012944829
iv_10500;0.0106341605212261;24192;m_10500;0.0221003559178124
iv_10500;0.010705737796449;24193;m_10500;0.0222745849560886
iv_10500;0.0106750661400443;24194;m_10500;0.0221999079340695
iv_10500;0.0106341605212261;24195;m_10500;0.0221003559178124
iv_10500;0.0106137033627138;24196;m_10500;0.0220505873416502
iv_10500;0.0105727802793595;24197;m_10500;0.021951065048328
iv_10500;0.0105113735321131;24198;m_10500;0.0218018187410659
iv_10500;0.0104704207903503;24199;m_10500;0.021702345946547
iv_10500;0.0105216098464927;24200;m_10500;0.0218266900321398
iv_10500;0.0105932432866554;24201;m_10500;0.0220008237188174
iv_10500;0.0105727802793595;24202;m_10500;0.021951065048328
iv_10500;0.0105420802422282;24203;m_10500;0.0218764363260819
iv_10500;0.0106137033627138;24204;m_10500;0.0220505873416502
iv_10500;0.0105727802793595;24205;m_10500;0.021951065048328
iv_10500;0.0106443880106628;24206;m_10500;0.0221252420637
iv_10500;0.0106137033627138;24207;m_10500;0.0220505873416502
iv_10500;0.0106341605212261;24208;m_10500;0.0221003559178124
iv_10500;0.0106341605212261;24209;m_10500;0.0221003559178124
iv_10500;0.0106648408183813;24210;m_10500;0.0221750180717053
iv_10500;0.0106852907424905;24211;m_10500;0.0222247990355059
iv_10500;0.0107159602513099;24212;m_10500;0.022299479775482
iv_10500;0.010736403025135;24213;m_10500;0.0223492731330892
iv_10500;0.0106955146273997;24214;m_10500;0.0222496913761378
iv_10500;0.0106852907424905;24215;m_10500;0.0222247990355059
iv_10500;0.0106137033627138;24216;m_10500;0.0220505873416502
iv_10500;0.0106239323058102;24217;m_10500;0.0220754710105034
iv_10500;0.0105830121502705;24218;m_10500;0.0219759437645913
iv_10500;0.0104908986615915;24219;m_10500;0.0217520798700973
iv_10500;0.0104704207903503;24220;m_10500;0.021702345946547
iv_10500;0.010460180725055;24221;m_10500;0.0216774808397463
iv_10500;0.0104396983262662;24222;m_10500;0.0216277543354786
iv_10500;0.0104499399042851;24223;m_10500;0.0216526169694311
iv_10500;0.0103987244060656;24224;m_10500;0.0215283161608356
iv_10500;0.0104806601019407;24225;m_10500;0.0217272122899563
iv_10500;0.0104396983262662;24226;m_10500;0.0216277543354786
iv_10500;0.0104499399042851;24227;m_10500;0.0216526169694311
iv_10500;0.0112643122849229;24228;m_10500;0.0215034597068523
iv_10500;0.0112316452242305;24229;m_10500;0.0214288977581618
iv_10500;0.0104089690309097;24230;m_10500;0.0215531738505671
iv_10500;0.0103987244060656;24231;m_10500;0.0215283161608356
iv_10500;0.011242535176873;24232;m_10500;0.0214537505056383
iv_10500;0.0103884790150348;24233;m_10500;0.0215034597068523
iv_10500;0.0104294559892205;24234;m_10500;0.0216028929377656
iv_10500;0.0103987244060656;24235;m_10500;0.0215283161608356
iv_10500;0.0104704207903503;24236;m_10500;0.021702345946547
iv_10500;0.0105113735321131;24237;m_10500;0.0218018187410659
iv_10500;0.0105113735321131;24238;m_10500;0.0218018187410659
iv_10500;0.0105113735321131;24239;m_10500;0.0218018187410659
iv_10500;0.0104499399042851;24240;m_10500;0.0216526169694311
iv_10500;0.010460180725055;24241;m_10500;0.0216774808397463
iv_10500;0.0112534241964097;24242;m_10500;0.0214786044884941
iv_10500;0.010460180725055;24243;m_10500;0.0216774808397463
iv_10500;0.0112751994444899;24244;m_10500;0.0215283161608356
iv_10500;0.0112751994444899;24245;m_10500;0.0215283161608356
iv_10500;0.0103987244060656;24246;m_10500;0.0215283161608356
iv_10500;0.0104089690309097;24247;m_10500;0.0215531738505671
iv_10500;0.0104499399042851;24248;m_10500;0.0216526169694311
iv_10500;0.0104089690309097;24249;m_10500;0.0215531738505671
iv_10500;0.0112751994444899;24250;m_10500;0.0215283161608356
iv_10500;0.0111989697467598;24251;m_10500;0.021354346926782
iv_10500;0.0111771813911594;24252;m_10500;0.0213046525471754
iv_10500;0.0112098625112698;24253;m_10500;0.0213791959688565
iv_10500;0.0111553892526942;24254;m_10500;0.0212549631061407
iv_10500;0.0111662857958442;24255;m_10500;0.0212798072093979
iv_10500;0.0111989697467598;24256;m_10500;0.021354346926782
iv_10500;0.0111662857958442;24257;m_10500;0.0212798072093979
iv_10500;0.0111553892526942;24258;m_10500;0.0212549631061407
iv_10500;0.0111880760407595;24259;m_10500;0.0213294991195959
iv_10500;0.0112316452242305;24260;m_10500;0.0214288977581618
iv_10500;0.0112534241964097;24261;m_10500;0.0214786044884941
iv_10500;0.0112534241964097;24262;m_10500;0.0214786044884941
iv_10500;0.0111880760407595;24263;m_10500;0.0213294991195959
iv_10500;0.0111553892526942;24264;m_10500;0.0212549631061407
iv_10500;0.0111662857958442;24265;m_10500;0.0212798072093979
iv_10500;;24266;m_10500;0.0213294991195959
iv_10500;0.0112207543363936;24267;m_10500;0.0214040462459422
iv_10500;0.0112643122849229;24268;m_10500;0.0215034597068523
iv_10500;0.0112751994444899;24269;m_10500;0.0215283161608356
iv_10500;0.0112098625112698;24270;m_10500;0.0213791959688565
iv_10500;0.011242535176873;24271;m_10500;0.0214537505056383
iv_10500;0.0112643122849229;24272;m_10500;0.0215034597068523
iv_10500;0.0104294559892205;24273;m_10500;0.0216028929377656
iv_10500;0.0112751994444899;24274;m_10500;0.0215283161608356
iv_10500;0.0112098625112698;24275;m_10500;0.0213791959688565
iv_10500;0.0111662857958442;24276;m_10500;0.0212798072093979
iv_10500;0.0111662857958442;24277;m_10500;0.0212798072093979
iv_10500;0.0111771813911594;24278;m_10500;0.0213046525471754
iv_10500;0.0111771813911594;24279;m_10500;0.0213046525471754
iv_10500;0.0104192128913638;24280;m_10500;0.0215780327761695
iv_10500;0.0105830121502705;24281;m_10500;0.0219759437645913
iv_10500;0.0106852907424905;24282;m_10500;0.0222247990355059
iv_10500;0.0106852907424905;24283;m_10500;0.0222247990355059
iv_10500;0.0106341605212261;24284;m_10500;0.0221003559178124
iv_10500;0.0106034736902319;24285;m_10500;0.0220257049111292
iv_10500;0.0105727802793595;24286;m_10500;0.021951065048328
iv_10500;0.0105830121502705;24287;m_10500;0.0219759437645913
iv_10500;0.0106137033627138;24288;m_10500;0.0220505873416502
iv_10500;0.0106034736902319;24289;m_10500;0.0220257049111292
iv_10500;0.0106341605212261;24290;m_10500;0.0221003559178124
iv_10500;0.0106137033627138;24291;m_10500;0.0220505873416502
iv_10500;0.0105625476722004;24292;m_10500;0.021926187569904
iv_10500;0.0105113735321131;24293;m_10500;0.0218018187410659
iv_10500;0.0105011364710634;24294;m_10500;0.0217769486870928
iv_10500;;24295;m_10500;0.0218266900321398
iv_10500;0.0104908986615915;24296;m_10500;0.0217520798700973
iv_10500;0.0105420802422282;24297;m_10500;0.0218764363260819
iv_10500;0.0105523143270668;24298;m_10500;0.0219013113291964
iv_10500;0.0105420802422282;24299;m_10500;0.0218764363260819
iv_10500;0.0105318454159501;24300;m_10500;0.0218515625604374
iv_10500;0.0105216098464927;24301;m_10500;0.0218266900321398
iv_10500;0.0105318454159501;24302;m_10500;0.0218515625604374
iv_10500;0.0105523143270668;24303;m_10500;0.0219013113291964
iv_10500;0.0105523143270668;24304;m_10500;0.0219013113291964
iv_10500;0.0105727802793595;24305;m_10500;0.021951065048328
iv_10500;0.0106034736902319;24306;m_10500;0.0220257049111292
iv_10500;0.0106137033627138;24307;m_10500;0.0220505873416502
iv_10500;0.0105420802422282;24308;m_10500;0.0218764363260819
iv_10500;0.0104806601019407;24309;m_10500;0.0217272122899563
iv_10500;0.010460180725055;24310;m_10500;0.0216774808397463
iv_10500;0.0104806601019407;24311;m_10500;0.0217272122899563
iv_10500;0.010460180725055;24312;m_10500;0.0216774808397463
iv_10500;0.0104704207903503;24313;m_10500;0.021702345946547
iv_10500;0.0104396983262662;24314;m_10500;0.0216277543354786
iv_10500;0.0105011364710634;24315;m_10500;0.0217769486870928
iv_10500;0.010460180725055;24316;m_10500;0.0216774808397463
iv_10500;0.0112643122849229;24317;m_10500;0.0215034597068523
iv_10500;0.0112643122849229;24318;m_10500;0.0215034597068523
iv_10500;0.0104499399042851;24319;m_10500;0.0216526169694311
iv_10500;0.0104294559892205;24320;m_10500;0.0216028929377656
iv_10500;0.0104499399042851;24321;m_10500;0.0216526169694311
iv_10500;0.0104294559892205;24322;m_10500;0.0216028929377656
iv_10500;0.0104396983262662;24323;m_10500;0.0216277543354786
iv_10500;0.0105932432866554;24324;m_10500;0.0220008237188174
iv_10500;0.0106239323058102;24325;m_10500;0.0220754710105034
iv_10500;0.0105932432866554;24326;m_10500;0.0220008237188174
iv_10500;0.0106750661400443;24327;m_10500;0.0221999079340695
iv_10500;0.0106852907424905;24328;m_10500;0.0222247990355059
iv_10500;;24329;m_10500;0.0220008237188174
iv_10500;0.0106137033627138;24330;m_10500;0.0220505873416502
iv_10500;0.0106034736902319;24331;m_10500;0.0220257049111292
iv_10500;0.0106137033627138;24332;m_10500;0.0220505873416502
iv_10500;0.0106239323058102;24333;m_10500;0.0220754710105034
iv_10500;0.0106137033627138;24334;m_10500;0.0220505873416502
iv_10500;0.0106546147758172;24335;m_10500;0.02215012944829
iv_10500;0.0106750661400443;24336;m_10500;0.0221999079340695
iv_10500;0.0106955146273997;24337;m_10500;0.0222496913761378
iv_10500;0.0106955146273997;24338;m_10500;0.0222496913761378
iv_10500;0.0107261819936505;24339;m_10500;0.0223243758344409
iv_10500;0.0107568429621714;24340;m_10500;0.0223990714499472
iv_10500;0.0107772800756514;24341;m_10500;0.022448874727044
iv_10500;0.0107159602513099;24342;m_10500;0.022299479775482
iv_10500;0.010705737796449;24343;m_10500;0.0222745849560886
iv_10500;0.0107466233474233;24344;m_10500;0.0223741716715501
iv_10500;0.010736403025135;24345;m_10500;0.0223492731330892
iv_10500;0.010705737796449;24346;m_10500;0.0222745849560886
iv_10500;0.0106443880106628;24347;m_10500;0.0221252420637
iv_10500;0.0105625476722004;24348;m_10500;0.021926187569904
iv_10500;0.0105523143270668;24349;m_10500;0.0219013113291964
iv_10500;0.0105830121502705;24350;m_10500;0.0219759437645913
iv_10500;0.0106239323058102;24351;m_10500;0.0220754710105034
iv_10500;0.0105727802793595;24352;m_10500;0.021951065048328
iv_10500;0.0105523143270668;24353;m_10500;0.0219013113291964
iv_10500;0.0105318454159501;24354;m_10500;0.0218515625604374
iv_10500;0.0105727802793595;24355;m_10500;0.021951065048328
iv_10500;0.0105420802422282;24356;m_10500;0.0218764363260819
iv_10500;0.0106034736902319;24357;m_10500;0.0220257049111292
iv_10500;0.0106443880106628;24358;m_10500;0.0221252420637
iv_10500;0.0106852907424905;24359;m_10500;0.0222247990355059
iv_10500;0.0106750661400443;24360;m_10500;0.0221999079340695
iv_10500;0.0106852907424905;24361;m_10500;0.0222247990355059
iv_10500;0.0106648408183813;24362;m_10500;0.0221750180717053
iv_10500;0.0106955146273997;24363;m_10500;0.0222496913761378
iv_10500;0.0106239323058102;24364;m_10500;0.0220754710105034
iv_10500;;24365;m_10500;0.0220505873416502
iv_10500;0.0106239323058102;24366;m_10500;0.0220754710105034
iv_10500;0.0106137033627138;24367;m_10500;0.0220505873416502
iv_10500;0.0106443880106628;24368;m_10500;0.0221252420637
iv_10500;0.0105727802793595;24369;m_10500;0.021951065048328
iv_10500;0.0105727802793595;24370;m_10500;0.021951065048328
iv_10500;0.0106137033627138;24371;m_10500;0.0220505873416502
iv_10500;0.0106034736902319;24372;m_10500;0.0220257049111292
iv_10500;0.0106955146273997;24373;m_10500;0.0222496913761378
iv_10500;0.0106852907424905;24374;m_10500;0.0222247990355059
iv_10500;0.0106955146273997;24375;m_10500;0.0222496913761378
iv_10500;0.0106750661400443;24376;m_10500;0.0221999079340695
iv_10500;0.0106852907424905;24377;m_10500;0.0222247990355059
iv_10500;0.0106852907424905;24378;m_10500;0.0222247990355059
iv_10500;0.0105318454159501;24379;m_10500;0.0218515625604374
iv_10500;0.0105727802793595;24380;m_10500;0.021951065048328
iv_10500;0.0106239323058102;24381;m_10500;0.0220754710105034
iv_10500;0.0106648408183813;24382;m_10500;0.0221750180717053
iv_10500;0.0106852907424905;24383;m_10500;0.0222247990355059
iv_10500;0.010705737796449;24384;m_10500;0.0222745849560886
iv_10500;0.010736403025135;24385;m_10500;0.0223492731330892
iv_10500;0.0106955146273997;24386;m_10500;0.0222496913761378
iv_10500;0.0106852907424905;24387;m_10500;0.0222247990355059
iv_10500;0.010705737796449;24388;m_10500;0.0222745849560886
